KYTREASNOX,CALDT,TDBID,TDASK
2000003,12/02/2013,101.921875,101.9453125
2000003,12/03/2013,101.9296875,101.9375
2000003,12/04/2013,101.90625,101.9375
2000003,12/05/2013,101.921875,101.9296875
2000003,12/06/2013,101.90625,101.9140625
2000003,12/09/2013,101.8984375,101.90625
2000003,12/10/2013,101.890625,101.90625
2000003,12/11/2013,101.890625,101.9140625
2000003,12/12/2013,101.859375,101.890625
2000003,12/13/2013,101.84375,101.875
2000003,12/16/2013,101.84375,101.875
2000003,12/17/2013,101.8515625,101.859375
2000003,12/18/2013,101.8515625,101.859375
2000003,12/19/2013,101.8203125,101.8515625
2000003,12/20/2013,101.8125,101.84375
2000003,12/23/2013,101.8125,101.8359375
2000003,12/24/2013,101.8125,101.8359375
2000003,12/26/2013,101.8125,101.828125
2000003,12/27/2013,101.796875,101.8359375
2000003,12/30/2013,101.7734375,101.796875
2000003,12/31/2013,102.4375,102.4453125
2000003,01/02/2014,102.4140625,102.4375
2000003,01/03/2014,102.3984375,102.4140625
2000003,01/06/2014,102.40625,102.4296875
2000003,01/07/2014,102.40625,102.4140625
2000003,01/08/2014,102.375,102.40625
2000003,01/09/2014,102.375,102.3984375
2000003,01/10/2014,102.3671875,102.390625
2000003,01/13/2014,102.375,102.3828125
2000003,01/14/2014,102.3671875,102.375
2000003,01/15/2014,102.35546875,102.37890625
2000003,01/16/2014,102.359375,102.3671875
2000003,01/17/2014,102.3359375,102.359375
2000003,01/21/2014,102.3359375,102.359375
2000003,01/22/2014,102.3046875,102.3359375
2000003,01/23/2014,102.3203125,102.328125
2000003,01/24/2014,102.2734375,102.3046875
2000003,01/27/2014,102.28125,102.296875
2000003,01/28/2014,102.2734375,102.2890625
2000003,01/29/2014,102.2734375,102.28125
2000003,01/30/2014,102.265625,102.28125
2000003,01/31/2014,102.078125,102.09375
2000003,02/03/2014,102.0625,102.0859375
2000003,02/04/2014,102.046875,102.078125
2000003,02/05/2014,102.0546875,102.0703125
2000003,02/06/2014,102.03125,102.0546875
2000003,02/07/2014,102.0234375,102.0390625
2000003,02/10/2014,102.015625,102.0390625
2000003,02/11/2014,102,102.03125
2000003,02/12/2014,102,102.03125
2000003,02/13/2014,102.0078125,102.0390625
2000003,02/14/2014,101.9921875,102.015625
2000003,02/18/2014,102,102.03125
2000003,02/19/2014,101.9921875,102.0078125
2000003,02/20/2014,101.9765625,102
2000003,02/21/2014,101.96875,101.9765625
2000003,02/24/2014,101.9609375,101.9921875
2000003,02/25/2014,101.9609375,101.96875
2000003,02/26/2014,101.9609375,101.96875
2000003,02/27/2014,101.953125,101.9609375
2000003,02/28/2014,102.203125,102.2109375
2000003,03/03/2014,102.1875,102.2109375
2000003,03/04/2014,102.1953125,102.203125
2000003,03/05/2014,102.1875,102.1953125
2000003,03/06/2014,102.1796875,102.1875
2000003,03/07/2014,102.1484375,102.171875
2000003,03/10/2014,102.1328125,102.1640625
2000003,03/11/2014,102.1328125,102.15625
2000003,03/12/2014,102.1484375,102.15625
2000003,03/13/2014,102.140625,102.15625
